Id,Position,Name,LastName,Age,Gender,Country,Worth,Image,Sector,Company
1019,111,Alain Wertheimer,Wertheimer,69,Male,France,13.0,https://specials-images.forbesimg.com/imageserve/5a7de73f31358e4955ad0986/416x416.jpg?background=000000&cropX1=11&cropX2=1445&cropY1=0&cropY2=1434,Fashion & Retail ,Chanel
6042,112,Gerard Wertheimer,Wertheimer,67,Male,France,13.0,https://specials-images.forbesimg.com/imageserve/5a7df0a7a7ea431690131ba8/416x416.jpg?background=000000&cropX1=5&cropX2=2632&cropY1=235&cropY2=2861,Fashion & Retail ,Chanel
8032,113,Leonard Lauder,Lauder,81,None,None,12.9,https://specials-images.forbesimg.com/imageserve/59d57d2631358e542c035675/416x416.jpg?background=000000&cropX1=0&cropX2=3457&cropY1=258&cropY2=3713,Fashion & Retail ,Estee Lauder
1296,114,Heinz Hermann Thiele,Thiele,77,None,None,12.9,https://specials-images.forbesimg.com/imageserve/56c7ceace4b062f6b59a2407/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=131&cropY2=874,Construction & Engineering ,Brakes
9911,115,Dilip Shanghvi,Shanghvi,62,Male,None,12.8,https://specials-images.forbesimg.com/imageserve/59cbfe1aa7ea434a34f46ad9/416x416.jpg?background=000000&cropX1=731&cropX2=3388&cropY1=11&cropY2=2667,Healthcare ,Pharmaceuticals
8596,116,Hasso Plattner,Plattner,74,Male,Germany,12.7,https://specials-images.forbesimg.com/imageserve/5a7e164e31358e4955ad1051/416x416.jpg?background=000000&cropX1=11&cropX2=2667&cropY1=23&cropY2=2680,Technology ,Software
5472,117,Stephen Schwarzman,Schwarzman,71,Male,None,12.6,https://specials-images.forbesimg.com/imageserve/59d560a8a7ea436b47b37189/416x416.jpg?background=000000&cropX1=1295&cropX2=3190&cropY1=523&cropY2=2417,Finance And Investments ,Investments
6179,118,Lei Jun,Lei,48,Male,None,12.5,https://specials-images.forbesimg.com/imageserve/5a7cc5bda7ea4316901308f6/416x416.jpg?background=000000&cropX1=15&cropX2=2220&cropY1=44&cropY2=2248,Technology ,Smartphones
3573,119,Hans Rausing,Rausing,92,Male,Sweden,12.5,https://specials-images.forbesimg.com/imageserve/58a287e831358e1a35ab5409/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=73&cropY2=816,Manufacturing ,Packaging
1096,120,Alisher Usmanov,Usmanov,64,Male,None,12.5,https://specials-images.forbesimg.com/imageserve/5a8090a631358e4955ad29b0/416x416.jpg?background=000000&cropX1=1520&cropX2=3943&cropY1=269&cropY2=2692,Metals & Mining ,"Steel, Telecom, Investments"
1714,121,Donald Newhouse,Newhouse,88,None,None,12.3,https://specials-images.forbesimg.com/imageserve/5a8d9b9ca7ea431690140421/416x416.jpg?background=000000&cropX1=466&cropX2=2788&cropY1=140&cropY2=2464,Media & Entertainment ,Media
4951,122,Peter Woo,Woo,71,Male,Hong Kong,12.2,https://specials-images.forbesimg.com/imageserve/5877bbb84bbe6f1f20eace2a/416x416.jpg?background=000000&cropX1=55&cropX2=652&cropY1=87&cropY2=685,Real Estate ,Real Estate
3000,123,Luis Carlos Sarmiento,Sarmiento,85,Male,None,12.1,https://specials-images.forbesimg.com/imageserve/5a7dcba04bbe6f2652f51b84/416x416.jpg?background=000000&cropX1=182&cropX2=1680&cropY1=87&cropY2=1584,Finance And Investments ,Banking
4834,124,Robin Li,Li,49,Male,China,12.0,https://specials-images.forbesimg.com/imageserve/5a7ceb4f4bbe6f2652f5106b/416x416.jpg?background=000000&cropX1=2954&cropX2=5159&cropY1=238&cropY2=2442,Technology ,Internet Search
7722,125,Carlos Alberto Sicupira,Sicupira,70,None,None,12.0,https://specials-images.forbesimg.com/imageserve/5a8ddcfd4bbe6f2652f6287e/416x416.jpg?background=000000&cropX1=124&cropX2=661&cropY1=0&cropY2=537,Food And Beverage ,Beer
2740,126,Seo Jung-Jin,Seo,60,Male,None,11.9,https://specials-images.forbesimg.com/imageserve/553925b5e4b0bacdbd748e16/416x416.jpg?background=000000&cropX1=61&cropX2=628&cropY1=87&cropY2=654,Healthcare ,Biotech
1724,127,Kumar Birla,Birla,51,Male,India,11.8,https://specials-images.forbesimg.com/imageserve/56ca6247e4b062f6b59a2f96/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=280&cropY2=1024,Diversified ,Commodities
2982,128,Alexander Otto,Otto,50,Male,None,11.8,https://specials-images.forbesimg.com/imageserve/5a7e04f431358e4955ad0c06/416x416.jpg?background=000000&cropX1=126&cropX2=900&cropY1=176&cropY2=950,Real Estate ,Real Estate
3456,129,Stefano Pessina,Pessina,77,None,Italy,11.8,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656,Fashion & Retail ,Drugstores
2573,130,Udo & Harald Tschira,Tschira,0,None,None,11.7,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656,Technology ,Software
4588,131,Wang Wenyin,Wang,50,Male,None,11.7,https://specials-images.forbesimg.com/imageserve/cf65372d0041b89469dfc064d15d21ca/416x416.jpg?background=000000&cropX1=6&cropX2=595&cropY1=433&cropY2=1023,Metals & Mining ,"Mining, Copper Products"
4178,132,Andrew Beal,Beal,65,Male,United States,11.6,https://specials-images.forbesimg.com/imageserve/572275fc31358e1869e2bbb5/416x416.jpg?background=000000&cropX1=23&cropX2=651&cropY1=24&cropY2=652,Finance And Investments ,"Banks, Real Estate"
9424,133,Lee Man Tat,Lee,88,Male,None,11.6,https://specials-images.forbesimg.com/imageserve/56898008e4b0ffa7afe8a698/416x416.jpg?background=000000&cropX1=237&cropX2=535&cropY1=235&cropY2=533,Food And Beverage ,"Oyster Sauce, Real Estate"
2256,134,"John Menard, Jr.",Menard,78,Male,USA,11.5,https://specials-images.forbesimg.com/imageserve/59d57d8d31358e542c03569c/416x416.jpg?background=000000&cropX1=210&cropX2=2245&cropY1=360&cropY2=2394,Fashion & Retail ,Home Improvement Stores
2503,135,Xu Shihui,Xu,60,Male,None,11.3,https://specials-images.forbesimg.com/imageserve/5a05f0a14bbe6f37dda22921/416x416.jpg?background=000000&cropX1=9&cropX2=4009&cropY1=480&cropY2=4484,Food And Beverage ,"Snacks, Beverages"
4039,136,Zhou Hongyi,Zhou,47,Male,None,11.3,https://specials-images.forbesimg.com/imageserve/936450a91a016db56ea72c10985090a2/416x416.jpg?background=000000&cropX1=8&cropX2=733&cropY1=18&cropY2=743,Technology ,Security Software
1476,137,Gong Hongjia,Gong,53,Male,Hong Kong,11.2,https://specials-images.forbesimg.com/imageserve/5a7e6a88a7ea43169013252c/416x416.jpg?background=000000&cropX1=1000&cropX2=4170&cropY1=0&cropY2=3167,Finance And Investments ,Video Surveillance
5561,138,Michael Otto,Otto,75,Male,Germany,11.0,https://specials-images.forbesimg.com/imageserve/5a7e2e6fa7ea431690132380/416x416.jpg?background=000000&cropX1=362&cropX2=3144&cropY1=8&cropY2=2792,Fashion & Retail ,"Retail, Real Estate"
4986,139,David Tepper,Tepper,60,Male,United States,11.0,https://specials-images.forbesimg.com/imageserve/5ac95a864bbe6f2310f1e063/416x416.jpg?background=000000&cropX1=407&cropX2=2023&cropY1=9&cropY2=1624,Finance And Investments ,Hedge Funds
7403,140,Roman Abramovich,Abramovich,51,None,Russia,10.8,https://specials-images.forbesimg.com/imageserve/5a80b0cc4bbe6f2652f53f7a/416x416.jpg?background=000000&cropX1=0&cropX2=1368&cropY1=115&cropY2=1484,Diversified ,"Steel, Investments"
9891,141,Liu Qiangdong,Liu,43,Male,People's Republic of China,10.8,https://specials-images.forbesimg.com/imageserve/5a7cdab84bbe6f2652f50e19/416x416.jpg?background=000000&cropX1=294&cropX2=1518&cropY1=234&cropY2=1458,Technology ,E-Commerce
4097,142,Robert & Philip Ng,Ng,0,Male,None,10.8,https://specials-images.forbesimg.com/imageserve/a9e3c27c6a67d9b561db2559f1c08ecd/416x416.jpg?background=000000&cropX1=93&cropX2=684&cropY1=2&cropY2=593,Real Estate ,Real Estate
6050,143,Alberto Bailleres Gonzalez,Bailleres Gonzalez,86,Male,Mexico,10.7,https://specials-images.forbesimg.com/imageserve/56cbb0e5e4b062f6b59a430a/416x416.jpg?background=000000&cropX1=55&cropX2=1531&cropY1=3&cropY2=1480,Metals & Mining ,Mining
5803,144,Uday Kotak,Kotak,59,Male,None,10.7,https://specials-images.forbesimg.com/imageserve/59d3d4884bbe6f37dd9fe8da/416x416.jpg?background=000000&cropX1=589&cropX2=1817&cropY1=651&cropY2=1879,Finance And Investments ,Banking
2009,145,Pierre Omidyar,Omidyar,51,Male,United States,10.5,https://specials-images.forbesimg.com/imageserve/59d57e6f4bbe6f37dda002ba/416x416.jpg?background=000000&cropX1=123&cropX2=1302&cropY1=83&cropY2=1263,Technology ,Ebay
8994,146,Walter P.J. Droege,Droege,65,Male,Germany,10.3,https://specials-images.forbesimg.com/imageserve/5a7e5bb64bbe6f2652f529e8/416x416.jpg?background=000000&cropX1=241&cropX2=1792&cropY1=107&cropY2=1659,Service ,Consulting
4351,147,Dietmar Hopp,Hopp,78,Male,Germany,10.2,https://specials-images.forbesimg.com/imageserve/5a7e0f4f31358e4955ad0e71/416x416.jpg?background=000000&cropX1=792&cropX2=2556&cropY1=9&cropY2=1772,Technology ,Software
3100,148,Graeme Hart,Hart,63,Male,New Zealand,10.1,https://specials-images.forbesimg.com/imageserve/5a7fd7a4a7ea431690133227/416x416.jpg?background=000000&cropX1=846&cropX2=3184&cropY1=0&cropY2=2336,Finance And Investments ,Investments
7708,149,Eduardo Saverin,Saverin,37,None,Brazil,10.1,https://specials-images.forbesimg.com/imageserve/5a7b7de3a7ea43169012ee98/416x416.jpg?background=000000&cropX1=15&cropX2=2537&cropY1=10&cropY2=2534,Technology ,Facebook
2240,150,Yan Zhi,Yan,45,None,None,10.1,https://specials-images.forbesimg.com/imageserve/5a7d188a31358e4955acfd79/416x416.jpg?background=000000&cropX1=295&cropX2=1493&cropY1=40&cropY2=1239,Real Estate ,Real Estate
8629,151,Radhakishan Damani,Damani,63,Male,None,10.0,https://specials-images.forbesimg.com/imageserve/59d3d5c431358e542c0344ae/416x416.jpg?background=000000&cropX1=765&cropX2=2549&cropY1=102&cropY2=1887,Finance And Investments ,"Investments, Retail"
2261,152,German Khan,Khan,56,Male,Russia,9.8,https://specials-images.forbesimg.com/imageserve/5a80a6e631358e4955ad2b1b/416x416.jpg?background=000000&cropX1=434&cropX2=3217&cropY1=0&cropY2=2785,Energy ,"Oil, Banking, Telecom"
7709,153,Ronald Perelman,Perelman,75,None,United States,9.8,https://specials-images.forbesimg.com/imageserve/5a8d9bdd31358e4955adf34f/416x416.jpg?background=000000&cropX1=1575&cropX2=3420&cropY1=244&cropY2=2088,Finance And Investments ,Leveraged Buyouts
9586,154,Gautam Adani,Adani,56,Male,India,9.7,https://specials-images.forbesimg.com/imageserve/5a8d9bdd31358e4955adf34f/416x416.jpg?background=000000&cropX1=1575&cropX2=3420&cropY1=244&cropY2=2088,Diversified ,"Commodities, Ports"
5381,155,Micky Arison,Arison,68,Male,None,9.7,https://specials-images.forbesimg.com/imageserve/59d57f6431358e542c0356b3/416x416.jpg?background=000000&cropX1=177&cropX2=1060&cropY1=178&cropY2=1062,Service ,Carnival Cruises
1102,156,Pan Zhengmin,Pan,48,Male,None,9.7,https://specials-images.forbesimg.com/imageserve/58dbb68531358e58f079d9b2/416x416.jpg?background=000000&cropX1=51&cropX2=956&cropY1=3&cropY2=908,Technology ,Electronics
6817,157,Joseph Tsai,Tsai,54,Male,Canada,9.7,https://specials-images.forbesimg.com/imageserve/5a7baec2a7ea43169012f277/416x416.jpg?background=000000&cropX1=1331&cropX2=3994&cropY1=6&cropY2=2667,Technology ,E-Commerce
4118,158,"Thomas Frist, Jr.",Frist,79,Male,USA,9.6,https://specials-images.forbesimg.com/imageserve/ee825ff539047091cda533423b10d65b/416x416.jpg?background=000000&cropX1=16&cropX2=947&cropY1=153&cropY2=1084,Healthcare ,Health Care
9946,159,Mikhail Prokhorov,Prokhorov,53,Male,Russia,9.6,https://specials-images.forbesimg.com/imageserve/5a80acf9a7ea431690133b88/416x416.jpg?background=000000&cropX1=698&cropX2=4047&cropY1=0&cropY2=3348,Finance And Investments ,Investments
6109,160,Galen Weston,Weston,77,Male,None,9.5,https://specials-images.forbesimg.com/imageserve/5a7baa3431358e4955ace128/416x416.jpg?background=000000&cropX1=9&cropX2=1416&cropY1=157&cropY2=1563,Fashion & Retail ,Retail
1304,161,Zong Qinghou,Zong,72,Male,None,9.5,https://specials-images.forbesimg.com/imageserve/5a7d2b4da7ea431690130f47/416x416.jpg?background=000000&cropX1=1007&cropX2=2584&cropY1=236&cropY2=1812,Food And Beverage ,Beverages
1006,162,Eyal Ofer,Ofer,68,Male,None,9.4,https://specials-images.forbesimg.com/imageserve/56d45a75e4b0c144a7f67b14/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,Diversified ,"Real Estate, Shipping"
5083,163,Charles Schwab,Schwab,80,Male,None,9.4,https://specials-images.forbesimg.com/imageserve/56d0bfd2e4b0c144a7f65b42/416x416.jpg?background=000000&cropX1=129&cropX2=615&cropY1=42&cropY2=529,Finance And Investments ,Discount Brokerage
7251,164,Gianluigi & Rafaela Aponte,Aponte,77,,None,9.3,https://specials-images.forbesimg.com/imageserve/5a8125d531358e4955ad310c/416x416.jpg?background=000000&cropX1=171&cropX2=1996&cropY1=176&cropY2=2002,Logistics ,Shipping
8312,165,"Herbert Kohler, Jr.",Kohler,79,Male,United States,9.3,https://specials-images.forbesimg.com/imageserve/5a8d9d094bbe6f2652f61ee8/416x416.jpg?background=000000&cropX1=1346&cropX2=2096&cropY1=94&cropY2=844,Manufacturing ,Plumbing Fixtures
7116,166,Viktor Rashnikov,Rashnikov,69,Male,None,9.3,https://specials-images.forbesimg.com/imageserve/5a80c83e31358e4955ad2c99/416x416.jpg?background=000000&cropX1=392&cropX2=2225&cropY1=0&cropY2=1832,Manufacturing ,Steel
8608,167,Harry Triguboff,Triguboff,85,Male,None,9.2,https://specials-images.forbesimg.com/imageserve/5a7a54bc31358e4955acc87f/416x416.jpg?background=000000&cropX1=365&cropX2=1334&cropY1=68&cropY2=1036,Real Estate ,Real Estate
3012,168,August Von Finck,Von Finck,88,Male,Germany,9.2,https://specials-images.forbesimg.com/imageserve/58a1c68131358e1a35ab40c2/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=27&cropY2=770,Finance And Investments ,Investments
5333,169,Yao Zhenhua,Yao,48,None,None,9.2,https://specials-images.forbesimg.com/imageserve/5a05f1ffa7ea436b47b53301/416x416.jpg?background=000000&cropX1=687&cropX2=2229&cropY1=154&cropY2=1695,Diversified ,Conglomerate
2593,170,Jan Koum,Koum,42,Male,None,9.1,https://specials-images.forbesimg.com/imageserve/801ec43bb68e10b5a7f598c40253255b/416x416.jpg?background=000000&cropX1=150&cropX2=594&cropY1=27&cropY2=472,Technology ,Whatsapp
7642,171,Cyrus Poonawalla,Poonawalla,77,Male,None,9.1,https://specials-images.forbesimg.com/imageserve/5a7f180331358e4955ad1867/416x416.jpg?background=000000&cropX1=120&cropX2=1112&cropY1=128&cropY2=1120,Healthcare ,Vaccines
2035,172,James Goodnight,Goodnight,75,Male,United States,9.0,https://specials-images.forbesimg.com/imageserve/5949812c31358e63562e7d21/416x416.jpg?background=000000&cropX1=591&cropX2=1628&cropY1=73&cropY2=1110,Technology ,Software
4580,173,Ken Griffin,Griffin,49,Male,None,9.0,https://specials-images.forbesimg.com/imageserve/59d5806f31358e542c0356b8/416x416.jpg?background=000000&cropX1=2370&cropX2=4230&cropY1=156&cropY2=2014,Finance And Investments ,Hedge Funds
5693,174,Giorgio Armani,Armani,83,None,None,8.9,https://specials-images.forbesimg.com/imageserve/59d5806f31358e542c0356b8/416x416.jpg?background=000000&cropX1=2370&cropX2=4230&cropY1=156&cropY2=2014,Fashion & Retail ,Luxury Goods
5563,175,Ernesto Bertarelli,Bertarelli,52,Male,Switzerland,8.9,https://specials-images.forbesimg.com/imageserve/5a8124d84bbe6f2652f5461a/416x416.jpg?background=000000&cropX1=0&cropX2=1041&cropY1=18&cropY2=1059,Healthcare ,"Biotech, Investments"
8672,176,Savitri Jindal,Jindal,68,None,India,8.8,https://specials-images.forbesimg.com/imageserve/5a7f4d994bbe6f2652f530c4/416x416.jpg?background=000000&cropX1=0&cropX2=582&cropY1=49&cropY2=631,Metals & Mining ,Steel
7822,177,Sunil Mittal,Mittal,60,None,None,8.8,https://specials-images.forbesimg.com/imageserve/5a7f52844bbe6f2652f530fe/416x416.jpg?background=000000&cropX1=32&cropX2=4500&cropY1=16&cropY2=4487,Telecom ,Telecom
3159,178,James Chambers,Chambers,61,None,United States,8.7,https://specials-images.forbesimg.com/imageserve/5a7f52844bbe6f2652f530fe/416x416.jpg?background=000000&cropX1=32&cropX2=4500&cropY1=16&cropY2=4487,Media & Entertainment ,Media
6115,179,Katharine Rayner,Rayner,73,Female,None,8.7,https://specials-images.forbesimg.com/imageserve/59d587514bbe6f37dda0038a/416x416.jpg?background=000000&cropX1=308&cropX2=1456&cropY1=192&cropY2=1341,Media & Entertainment ,Media
5579,180,Margaretta Taylor,Taylor,76,Female,None,8.7,https://specials-images.forbesimg.com/imageserve/5a8d9d5aa7ea431690140467/416x416.jpg?background=000000&cropX1=102&cropX2=840&cropY1=105&cropY2=845,Media & Entertainment ,Media
2904,181,Terry Gou,Gou,67,None,None,8.5,https://specials-images.forbesimg.com/imageserve/5a813295a7ea431690134111/416x416.jpg?background=000000&cropX1=377&cropX2=2588&cropY1=0&cropY2=2211,Technology ,Electronics
2705,182,Gordon Moore,Moore,89,None,USA,8.5,https://specials-images.forbesimg.com/imageserve/9032bff5e34d21282fd3b61994953d63/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=42&cropY2=786,Technology ,Intel
2616,183,James Irving,Irving,90,Male,Canada,8.3,https://specials-images.forbesimg.com/imageserve/4aefd4e17127f22e99276538b33c157d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747,Diversified ,Diversified
3075,184,Stanley Kroenke,Kroenke,70,Male,United States,8.3,https://specials-images.forbesimg.com/imageserve/5a8da7ea31358e4955adf4a3/416x416.jpg?background=000000&cropX1=266&cropX2=1681&cropY1=313&cropY2=1729,Sports ,"Sports, Real Estate"
8289,185,Melker Schorling,Schorling,71,None,Sweden,8.2,https://specials-images.forbesimg.com/imageserve/58a289fba7ea431f32197661/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=203&cropY2=947,Finance And Investments ,Investments
6206,186,Johann Graf,Graf,71,Male,None,8.1,https://specials-images.forbesimg.com/imageserve/957d0594c392bd2f95bec45493d2be9c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,Gambling & Casinos ,Gambling
7912,187,Guo Guangchang,Guo,51,Male,None,8.1,https://specials-images.forbesimg.com/imageserve/5a7cb3354bbe6f2652f5081f/416x416.jpg?background=000000&cropX1=0&cropX2=2669&cropY1=0&cropY2=2666,Diversified ,Conglomerate
7488,188,John Malone,Malone,77,Male,None,8.1,https://specials-images.forbesimg.com/imageserve/59d584aba7ea436b47b37436/416x416.jpg?background=000000&cropX1=436&cropX2=3646&cropY1=70&cropY2=3280,Media & Entertainment ,Cable Television
2102,189,Xavier Niel,Niel,50,Male,None,8.1,https://specials-images.forbesimg.com/imageserve/5a7e01c7a7ea431690131cb2/416x416.jpg?background=000000&cropX1=0&cropX2=4044&cropY1=134&cropY2=4176,Telecom ,"Internet, Telecom"
7118,190,Silvio Berlusconi,Berlusconi,81,Male,None,8.0,https://specials-images.forbesimg.com/imageserve/5a7f9fafa7ea431690132f10/416x416.jpg?background=000000&cropX1=908&cropX2=4175&cropY1=14&cropY2=3280,Diversified ,Media
3320,191,Carl Cook,Cook,55,Male,None,8.0,https://specials-images.forbesimg.com/imageserve/25d1399bdf56ecfab4f15f040e20fbe0/416x416.jpg?background=000000&cropX1=13&cropX2=744&cropY1=53&cropY2=785,Healthcare ,Medical Devices
9654,192,David Geffen,Geffen,75,Male,None,8.0,https://specials-images.forbesimg.com/imageserve/5a8d9c39a7ea43169014044f/416x416.jpg?background=000000&cropX1=0&cropX2=1996&cropY1=381&cropY2=2378,Media & Entertainment ,"Movies, Record Labels"
8695,193,Hui Wing Mau,Hui,67,Male,Hong Kong,8.0,https://specials-images.forbesimg.com/imageserve/561fab67e4b0ffa7afe5e19a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792,Real Estate ,Real Estate
3753,194,Walter Kwok,Kwok,67,None,None,8.0,https://specials-images.forbesimg.com/imageserve/5a579ed2a7ea431690109bf9/416x416.jpg?background=000000&cropX1=583&cropX2=2566&cropY1=11&cropY2=1995,Real Estate ,Real Estate
8332,195,George Soros,Soros,87,Male,None,8.0,https://specials-images.forbesimg.com/imageserve/59d50e1f4bbe6f37dd9ff7dd/416x416.jpg?background=000000&cropX1=931&cropX2=2948&cropY1=485&cropY2=2501,Finance And Investments ,Hedge Funds
5418,196,"Edward Johnson, Iii.",Johnson,87,Male,USA,7.9,https://specials-images.forbesimg.com/imageserve/57e5959f4bbe6f24d1f893d4/416x416.jpg?background=000000&cropX1=105&cropX2=617&cropY1=163&cropY2=675,Finance And Investments ,Money Management
2506,197,Massimiliana Landini Aleotti,Landini Aleotti,75,Female,None,7.9,https://specials-images.forbesimg.com/imageserve/57e5959f4bbe6f24d1f893d4/416x416.jpg?background=000000&cropX1=105&cropX2=617&cropY1=163&cropY2=675,Healthcare ,Pharmaceuticals
